reservoir_size,frequency_mode,r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_dev
300,gold,0.9,0.07,0.9,0.1,1e-08,1.0,2.463002906899219,0.6115368477648596
300,gold,0.9,0.07,1.0,0.1,1e-08,1.0,2.454153132250581,0.6924853678803757
300,gold,0.9,0.09,0.1,0.1,1e-08,1.0,0.2964674507293925,0.1556434853640902
300,gold,0.9,0.09,0.3,0.1,1e-08,1.0,1.2854297677147506,0.5528962668547535
300,gold,0.9,0.09,0.5,0.1,1e-08,1.0,1.9502690881937224,0.7358753585005872
300,gold,0.9,0.09,0.7,0.1,1e-08,1.0,2.1471765741259308,0.7641414969235469
300,gold,0.9,0.09,0.9,0.1,1e-08,1.0,2.3933109315411913,0.7190954575013938
300,gold,0.9,0.09,1.0,0.1,1e-08,1.0,2.664335280155747,0.8552534653349512
300,gold,0.9,0.1,0.1,0.1,1e-08,1.0,0.31472011094220925,0.17156159672701768
300,gold,0.9,0.1,0.3,0.1,1e-08,1.0,1.2594335546843753,0.4997567556738894
300,gold,0.9,0.1,0.5,0.1,1e-08,1.0,1.9170824332613283,0.47971141022550656
300,gold,0.9,0.1,0.7,0.1,1e-08,1.0,2.169854121663067,0.6305709450826562
300,gold,0.9,0.1,0.9,0.1,1e-08,1.0,2.4148822572472475,0.8611572824786616
300,gold,0.9,0.1,1.0,0.1,1e-08,1.0,2.5017206709870132,0.7927106062922364
300,gold,0.92,0.01,0.1,0.1,1e-08,1.0,0.29757367256047185,0.16246403308276428
300,gold,0.92,0.01,0.3,0.1,1e-08,1.0,1.331337973704564,0.6688803484537704
300,gold,0.92,0.01,0.5,0.1,1e-08,1.0,1.7500429367682762,0.6614438809554211
300,gold,0.92,0.01,0.7,0.1,1e-08,1.0,2.055913273061846,0.5686348761067914
300,gold,0.92,0.01,0.9,0.1,1e-08,1.0,2.3048131850548055,0.6265213592096244
300,gold,0.92,0.01,1.0,0.1,1e-08,1.0,2.558137984372084,0.8822916656218611
300,gold,0.92,0.03,0.1,0.1,1e-08,1.0,0.2942550070672325,0.1376301791091323
300,gold,0.92,0.03,0.3,0.1,1e-08,1.0,1.4143046110355502,0.6164695966022917
300,gold,0.92,0.03,0.5,0.1,1e-08,1.0,1.8977235512174315,0.7004596721749113
300,gold,0.92,0.03,0.7,0.1,1e-08,1.0,2.1626636797610477,0.6623950652506201
300,gold,0.92,0.03,0.9,0.1,1e-08,1.0,2.2616705336426914,0.6596572933762255
300,gold,0.92,0.03,1.0,0.1,1e-08,1.0,2.539332213243727,0.7992345551631439
300,gold,0.92,0.05,0.1,0.1,1e-08,1.0,0.2914894524895335,0.1572829996275556
300,gold,0.92,0.05,0.3,0.1,1e-08,1.0,1.317510200816066,0.571584937870432
300,gold,0.92,0.05,0.5,0.1,1e-08,1.0,1.8020353628290269,0.6445619621004326
300,gold,0.92,0.05,0.7,0.1,1e-08,1.0,2.0808032642611414,0.6921837819383995
300,gold,0.92,0.05,0.9,0.1,1e-08,1.0,2.5288231058484687,0.6914143082950556
300,gold,0.92,0.05,1.0,0.1,1e-08,1.0,2.420413366402647,0.7675107054505979
300,gold,0.92,0.07,0.1,0.1,1e-08,1.0,0.29148945248953334,0.1507884238019112
300,gold,0.92,0.07,0.3,0.1,1e-08,1.0,1.3993706163159731,0.8302782570891384
300,gold,0.92,0.07,0.5,0.1,1e-08,1.0,1.9535877536869628,0.6970900558162345
300,gold,0.92,0.07,0.7,0.1,1e-08,1.0,2.208018774835321,0.8604343874299215
300,gold,0.92,0.07,0.9,0.1,1e-08,1.0,2.45913113049044,0.7832964549939713
300,gold,0.92,0.07,1.0,0.1,1e-08,1.0,2.4508344667573416,0.6278793205444334
300,gold,0.92,0.09,0.1,0.1,1e-08,1.0,0.33020721657732727,0.24058798954386504
300,gold,0.92,0.09,0.3,0.1,1e-08,1.0,1.4685094807584613,0.6962840445555625
300,gold,0.92,0.09,0.5,0.1,1e-08,1.0,1.9834557431261175,0.7335143338352167
300,gold,0.92,0.09,0.7,0.1,1e-08,1.0,2.1742790089873862,0.768750354614364
300,gold,0.92,0.09,0.9,0.1,1e-08,1.0,2.610130410432836,0.817757045899026
300,gold,0.92,0.09,1.0,0.1,1e-08,1.0,2.5769437555004413,0.903731274568549
300,gold,0.92,0.1,0.1,0.1,1e-08,1.0,0.32522921833746804,0.1855487216089433
300,gold,0.92,0.1,0.3,0.1,1e-08,1.0,1.3119790916606666,0.5569022186584789
300,gold,0.92,0.1,0.5,0.1,1e-08,1.0,1.837987572339121,0.5793374135943106
300,gold,0.92,0.1,0.7,0.1,1e-08,1.0,2.3252782889297823,0.7569144535673195
300,gold,0.92,0.1,0.9,0.1,1e-08,1.0,2.3977358188655105,0.6432099702026186
300,gold,0.92,0.1,1.0,0.1,1e-08,1.0,2.4967426727471542,0.7320238559716562
300,gold,0.95,0.01,0.1,0.1,1e-08,1.0,0.2931487852361532,0.19541338978661257
300,gold,0.95,0.01,0.3,0.1,1e-08,1.0,1.2339904525695393,0.5499961510196276
300,gold,0.95,0.01,0.5,0.1,1e-08,1.0,1.7024753980318437,0.7053315851236232
300,gold,0.95,0.01,0.7,0.1,1e-08,1.0,2.1377736885617526,0.8707316856636863
300,gold,0.95,0.01,0.9,0.1,1e-08,1.0,2.393864042456731,0.643383790462355
300,gold,0.95,0.01,1.0,0.1,1e-08,1.0,2.419307144571567,0.6553615156102512
300,gold,0.95,0.03,0.1,0.1,1e-08,1.0,0.2704712376990166,0.14294359482704316
300,gold,0.95,0.03,0.3,0.1,1e-08,1.0,1.3009168733498688,0.5179422285536058
300,gold,0.95,0.03,0.5,0.1,1e-08,1.0,2.15326079419687,0.6910702004464726
300,gold,0.95,0.03,0.7,0.1,1e-08,1.0,2.0299170600314693,0.7592462292100608
300,gold,0.95,0.03,0.9,0.1,1e-08,1.0,2.4386660266154636,0.8655980838979407
300,gold,0.95,0.03,1.0,0.1,1e-08,1.0,2.3656553857641955,0.6996232170630324
300,gold,0.95,0.05,0.1,0.1,1e-08,1.0,0.31140144544896997,0.15925464705626594
300,gold,0.95,0.05,0.3,0.1,1e-08,1.0,1.2998106515187897,0.6418613267467951
300,gold,0.95,0.05,0.5,0.1,1e-08,1.0,1.7821233698695904,0.6131842591228415
300,gold,0.95,0.05,0.7,0.1,1e-08,1.0,2.2041469984265416,0.6206301299498528
300,gold,0.95,0.05,0.9,0.1,1e-08,1.0,2.417647811824947,0.6988680631402387
300,gold,0.95,0.05,1.0,0.1,1e-08,1.0,2.51610155479105,0.7906447266335034
300,gold,0.95,0.07,0.1,0.1,1e-08,1.0,0.30863589087127097,0.16607702123679993
300,gold,0.95,0.07,0.3,0.1,1e-08,1.0,1.2345435634850799,0.5514646198573527
