input_scale,leaking_rate,ridge_alpha,cycle_weight,connect_weight,combine_factor,mean_T_VPT,std_dev
0.7,0.6,1e-06,0.6,0.8,0.3,10.317000000000004,1.1725574612785508
0.7,0.6,1e-06,0.6,0.8,0.4,10.63400000000001,1.8853339226778882
0.7,0.6,1e-06,0.6,0.8,0.5,10.291000000000004,1.2387812559124376
0.7,0.6,1e-06,0.6,0.8,0.6,10.702,1.5033948250542828
0.7,0.6,1e-06,0.6,0.8,0.7,10.516000000000002,1.3709938001318596
0.7,0.6,1e-06,0.6,1.0,0.3,10.273000000000003,1.3188976457633104
0.7,0.6,1e-06,0.6,1.0,0.4,10.460000000000004,1.486095555474142
0.7,0.6,1e-06,0.6,1.0,0.5,10.543000000000003,0.9780649262702382
0.7,0.6,1e-06,0.6,1.0,0.6,10.526000000000002,1.262443662109323
0.7,0.6,1e-06,0.6,1.0,0.7,10.309000000000008,1.3690211831816168
0.7,0.6,1e-06,0.8,0.6,0.3,9.613000000000005,1.7573420270397007
0.7,0.6,1e-06,0.8,0.6,0.4,9.759000000000004,1.6150105262814851
0.7,0.6,1e-06,0.8,0.6,0.5,10.025000000000004,1.8001763802472277
0.7,0.6,1e-06,0.8,0.6,0.6,9.575000000000006,1.1839742395846273
0.7,0.6,1e-06,0.8,0.6,0.7,9.682000000000002,1.1091600425547268
0.7,0.6,1e-06,0.8,0.8,0.3,10.013000000000002,1.7496431064648579
0.7,0.6,1e-06,0.8,0.8,0.4,9.669000000000008,1.5580818335376359
0.7,0.6,1e-06,0.8,0.8,0.5,9.914000000000005,1.2868115635165867
0.7,0.6,1e-06,0.8,0.8,0.6,9.645000000000003,1.178624197952852
0.7,0.6,1e-06,0.8,0.8,0.7,9.866000000000005,1.3836198899986971
0.7,0.6,1e-06,0.8,1.0,0.3,9.412000000000003,1.212260698034873
0.7,0.6,1e-06,0.8,1.0,0.4,9.513000000000009,1.4700241494614967
0.7,0.6,1e-06,0.8,1.0,0.5,9.461000000000002,1.6945497927178172
0.7,0.6,1e-06,0.8,1.0,0.6,9.416,1.4906454977626322
0.7,0.6,1e-06,0.8,1.0,0.7,9.293000000000001,1.243917601772723
0.7,0.6,1e-06,1.0,0.6,0.3,5.045000000000004,1.5334259030028132
0.7,0.6,1e-06,1.0,0.6,0.4,5.273000000000006,1.178121810340511
0.7,0.6,1e-06,1.0,0.6,0.5,6.261000000000005,1.6652264110324433
0.7,0.6,1e-06,1.0,0.6,0.6,5.946000000000003,1.3864357179472815
0.7,0.6,1e-06,1.0,0.6,0.7,6.032000000000004,1.2373908032630576
0.7,0.6,1e-06,1.0,0.8,0.3,5.015000000000005,1.1828757331182318
0.7,0.6,1e-06,1.0,0.8,0.4,5.698000000000005,1.7781327284542063
0.7,0.6,1e-06,1.0,0.8,0.5,6.296000000000005,1.7631630667638218
0.7,0.6,1e-06,1.0,0.8,0.6,6.039000000000006,1.2414100853464973
0.7,0.6,1e-06,1.0,0.8,0.7,6.111000000000004,1.6500724226530168
0.7,0.6,1e-06,1.0,1.0,0.3,4.8330000000000055,1.824163095778446
0.7,0.6,1e-06,1.0,1.0,0.4,4.954000000000003,0.9201325991399292
0.7,0.6,1e-06,1.0,1.0,0.5,6.232000000000005,1.8514470016719329
0.7,0.6,1e-06,1.0,1.0,0.6,5.641000000000004,1.355145379654892
0.7,0.6,1e-06,1.0,1.0,0.7,5.795000000000002,1.2541271865325292
0.7,0.6,1e-07,0.6,0.6,0.3,11.456000000000005,1.102571539629059
0.7,0.6,1e-07,0.6,0.6,0.4,11.691000000000006,1.1592665784883132
0.7,0.6,1e-07,0.6,0.6,0.5,11.515000000000006,1.2394010650310088
0.7,0.6,1e-07,0.6,0.6,0.6,11.852000000000006,1.3373914909255233
0.7,0.6,1e-07,0.6,0.6,0.7,12.039000000000005,1.2775049902055182
0.7,0.6,1e-07,0.6,0.8,0.3,11.535000000000004,1.4029807553918892
0.7,0.6,1e-07,0.6,0.8,0.4,11.586000000000002,1.0129185554623792
0.7,0.6,1e-07,0.6,0.8,0.5,11.629000000000007,1.362695490562729
0.7,0.6,1e-07,0.6,0.8,0.6,12.056000000000006,1.7469241540490554
0.7,0.6,1e-07,0.6,0.8,0.7,11.599000000000006,0.8819404741817921
0.7,0.6,1e-07,0.6,1.0,0.3,11.414000000000003,1.3499199976294873
0.7,0.6,1e-07,0.6,1.0,0.4,11.750000000000005,1.1046900017652006
0.7,0.6,1e-07,0.6,1.0,0.5,11.667000000000005,1.1114004678782547
0.7,0.6,1e-07,0.6,1.0,0.6,11.871000000000006,1.430377222973017
0.7,0.6,1e-07,0.6,1.0,0.7,11.863000000000003,0.9448020956793
0.7,0.6,1e-07,0.8,0.6,0.3,9.700000000000003,1.420901122527531
0.7,0.6,1e-07,0.8,0.6,0.4,9.509000000000004,0.9773939840207745
0.7,0.6,1e-07,0.8,0.6,0.5,9.933000000000005,1.8291011453716801
0.7,0.6,1e-07,0.8,0.6,0.6,9.569,1.1616449543642835
0.7,0.6,1e-07,0.8,0.6,0.7,10.175,1.3459996285289249
0.7,0.6,1e-07,0.8,0.8,0.3,9.631000000000006,1.6066297022027223
0.7,0.6,1e-07,0.8,0.8,0.4,9.577000000000005,0.9591928898819082
0.7,0.6,1e-07,0.8,0.8,0.5,9.634000000000002,1.2065836067177458
0.7,0.6,1e-07,0.8,0.8,0.6,9.468000000000005,0.9080616719144117
0.7,0.6,1e-07,0.8,0.8,0.7,10.052000000000003,1.456178560479449
0.7,0.6,1e-07,0.8,1.0,0.3,9.189000000000002,1.4645610263829913
0.7,0.6,1e-07,0.8,1.0,0.4,9.532000000000002,1.9378173288522298
0.7,0.6,1e-07,0.8,1.0,0.5,9.758000000000004,1.4703319353125632
0.7,0.6,1e-07,0.8,1.0,0.6,9.647000000000002,1.1439628490471163
0.7,0.6,1e-07,0.8,1.0,0.7,10.215000000000005,1.6608055274474502
0.7,0.6,1e-07,1.0,0.6,0.3,5.005000000000005,1.5782886301307544
0.7,0.6,1e-07,1.0,0.6,0.4,5.267000000000006,1.180529965735729
0.7,0.6,1e-07,1.0,0.6,0.5,6.088000000000006,1.5481136909154964
0.7,0.6,1e-07,1.0,0.6,0.6,5.948000000000003,1.5709665814395934
0.7,0.6,1e-07,1.0,0.6,0.7,6.031000000000003,1.2339606962946592
0.7,0.6,1e-07,1.0,0.8,0.3,4.960000000000006,1.32022725316515
0.7,0.6,1e-07,1.0,0.8,0.4,5.319000000000008,1.3145870073905335
0.7,0.6,1e-07,1.0,0.8,0.5,6.120000000000006,1.651932201998616
0.7,0.6,1e-07,1.0,0.8,0.6,5.833000000000003,1.2632541312024277
0.7,0.6,1e-07,1.0,0.8,0.7,6.230000000000004,1.922212267154699
0.7,0.6,1e-07,1.0,1.0,0.3,4.799000000000004,1.9790247598248978
0.7,0.6,1e-07,1.0,1.0,0.4,4.947000000000003,0.9181563047760457
0.7,0.6,1e-07,1.0,1.0,0.5,6.372000000000004,1.909035358499154
0.7,0.6,1e-07,1.0,1.0,0.6,5.637000000000005,1.3613856911250404
0.7,0.6,1e-07,1.0,1.0,0.7,5.835000000000003,1.2467537848348433
